test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,0,0,0,1,32,8192,14,1,0,0.037655,291406.720000,0.000000,0.037615,292075.520000,9126.360000,0.332925,2883232.000000,7.861346
omap,0,0,0,1,32,16384,15,1,0,0.044813,351155.200000,0.000000,0.044638,350634.240000,10956.320000,0.606948,5766816.000000,9.553531
omap,0,0,0,1,32,32768,16,1,0,0.051847,416310.400000,0.000000,0.049921,415916.160000,12996.380000,1.224446,11533984.000000,11.402725
omap,0,0,0,1,32,65536,17,1,0,0.060097,492673.280000,0.000000,0.058931,492476.160000,15388.880000,2.369919,23068320.000000,14.274160
omap,0,0,0,1,32,131072,18,1,0,0.066805,567142.400000,0.000000,0.066116,568550.400000,17766.200000,4.720548,46136992.000000,18.014078
omap,0,0,0,1,32,262144,19,1,0,0.073044,650200.320000,0.000000,0.073001,649904.640000,20308.520000,9.113709,92274336.000000,23.719789
omap,0,0,0,1,32,524288,20,1,0,0.093409,744304.000000,0.000000,0.081681,743607.040000,23236.720000,18.589761,184549024.000000,36.100322
omap,0,0,0,1,32,4,3,1,0,0.001025,2749.200000,0.000000,0.001291,2824.960000,86.780000,0.004930,1056.000000,0.237915
omap,0,0,0,1,32,1048576,21,1,0,0.089385,836830.720000,0.000000,0.092777,836753.280000,26147.540000,35.390350,369098400.000000,53.608084
omap,0,0,0,1,32,2097152,22,1,0,0.099557,935038.720000,0.000000,0.100714,934489.600000,29201.800000,68.886447,738197152.000000,88.915270
omap,0,0,0,1,32,4194304,23,1,0,0.115573,1049565.440000,0.000000,0.113870,1049340.160000,32790.880000,138.808615,1476394656.000000,161.754469
omap,0,0,0,1,32,8388608,24,1,0,0.122898,1158671.360000,0.000000,0.120697,1157728.000000,36178.000000,283.313497,2952789664.000000,307.674592
omap,0,0,0,1,32,8,4,1,0,0.001679,5850.640000,0.000000,0.001687,6217.600000,192.800000,0.007690,2464.000000,0.345553
omap,0,0,0,1,32,16,5,1,0,0.002631,11181.280000,0.000000,0.002516,12714.240000,395.820000,0.007889,5280.000000,0.523837
omap,0,0,0,1,32,32,6,1,0,0.004100,19008.000000,0.000000,0.003774,18803.840000,586.620000,0.009241,10912.000000,0.797976
omap,0,0,0,1,32,64,7,1,0,0.005607,31996.800000,0.000000,0.005670,32243.200000,1006.600000,0.009287,22176.000000,1.138048
omap,0,0,0,1,32,128,8,1,0,0.008518,51645.440000,0.000000,0.008392,51575.040000,1610.720000,0.011461,44704.000000,1.703744
omap,0,0,0,1,32,256,9,1,0,0.011947,76236.160000,0.000000,0.012094,76820.480000,2399.640000,0.017374,89760.000000,2.422677
omap,0,0,0,1,32,512,10,1,0,0.015839,106902.400000,0.000000,0.015915,107381.120000,3354.660000,0.027104,179872.000000,3.203893
omap,0,0,0,1,4096,2,2,1,0,0.000942,49122.480000,0.000000,0.001063,49872.000000,11.000000,0.005364,16608.000000,0.207565
omap,0,0,0,1,4096,1024,11,1,0,0.036667,6847810.560000,0.000000,0.034655,6831202.560000,1666.300000,0.132781,16989984.000000,7.266395
omap,0,0,0,1,4096,2048,12,1,0,0.045836,8843095.680000,0.000000,0.047329,8860700.160000,2161.730000,0.217401,33996576.000000,9.535261
omap,0,0,0,1,4096,4096,13,1,0,0.054637,11079528.960000,0.000000,0.055100,11049634.560000,2696.190000,0.381262,68009760.000000,11.356450
omap,0,0,0,1,4096,8192,14,1,0,0.067672,13764378.240000,0.000000,0.067743,13770024.960000,3360.290000,0.729376,136036128.000000,14.272403
omap,0,0,0,1,4096,16384,15,1,0,0.080057,16588734.720000,0.000000,0.080259,16539907.200000,4036.610000,1.436266,272088864.000000,17.469431
omap,0,0,0,1,4096,32768,16,1,0,0.093782,19639292.160000,0.000000,0.093920,19625341.440000,4789.840000,2.583871,544194336.000000,21.355663
