test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,1,1,0,1,4096,1048576,3,2,16,0.385101,83277734.400000,0.127383,34806480.000000,0,0,16.000000,1034.941600
ofs-update,1,1,0,1,4096,1048576,3,2,128,8.378576,3094273075.200000,0.281263,75284179.200000,0,0,128.000000,1034.941600
ofs-update,1,1,0,1,4096,1048576,3,2,1024,17.089753,6241628112.000000,7.187658,2421831792.000000,0,0,1024.000000,1034.941600
ofs-update,1,1,0,1,4096,1048576,3,2,4096,16.349376,5972672064.000000,7.473706,2583251568.000000,0,0,4096.000000,1034.941600
ofs-update,1,1,0,1,4096,32,3,2,0,0,0,0,0,0.002349,14880.000000,0,0.045791
ofs-update,1,1,0,1,4096,32,3,2,16,0.003649,288624.000000,0.002572,151104.000000,0,0,16.000000,0.045791
ofs-update,1,1,0,1,4096,256,3,2,0,0,0,0,0,0.019964,8425296.000000,0,0.338281
ofs-update,1,1,0,1,4096,256,3,2,16,0.012182,2207984.000000,0.008200,1124848.000000,0,0,16.000000,0.338281
ofs-update,1,1,0,1,4096,256,3,2,128,0.012688,2208992.000000,0.012987,2203616.000000,0,0,128.000000,0.338281
ofs-update,0,0,1,1,128,2048,3,2,0,0,0,0,0,0.039141,3267032.000000,0,0.915945
ofs-update,0,0,1,1,128,2048,3,2,16,0.041754,1356096.000000,0.032349,672368.000000,0,0,16.000000,0.915945
ofs-update,0,0,1,1,128,2048,3,2,128,0.016617,831424.000000,0.014830,506336.000000,0,0,128.000000,0.915945
ofs-update,0,0,1,1,128,2048,3,2,1024,0.016895,834832.000000,0.016622,817456.000000,0,0,1024.000000,0.915945
ofs-update,0,0,1,1,128,16384,3,2,0,0,0,0,0,0.282407,26146896.000000,0,3.333564
ofs-update,0,0,1,1,128,16384,3,2,16,0.105998,2089340.800000,0.030958,733680.000000,0,0,16.000000,3.333564
ofs-update,0,0,1,1,128,16384,3,2,128,0.040388,5128576.000000,0.031791,2708624.000000,0,0,128.000000,3.333564
ofs-update,0,0,1,1,128,16384,3,2,1024,0.038285,5121376.000000,0.037370,5089888.000000,0,0,1024.000000,3.333564
ofs-update,0,0,1,1,128,16384,3,2,4096,0.039935,5139520.000000,0.039103,5108512.000000,0,0,4096.000000,3.333564
ofs-update,0,0,1,1,128,131072,3,2,0,0,0,0,0,2.430528,346818056.000000,0,18.159522
ofs-update,0,0,1,1,128,131072,3,2,16,0.108973,2591587.200000,0.046866,1314128.000000,0,0,16.000000,18.159522
ofs-update,0,0,1,1,128,131072,3,2,128,0.152651,47597152.000000,0.087490,18619520.000000,0,0,128.000000,18.159522
ofs-update,0,0,1,1,128,131072,3,2,1024,0.150596,51171680.000000,0.089953,19571472.000000,0,0,1024.000000,18.159522
ofs-update,0,0,1,1,128,131072,3,2,4096,0.222977,69150816.000000,0.149757,45320592.000000,0,0,4096.000000,18.159522
ofs-update,0,0,1,1,128,1048576,3,2,0,0,0,0,0,19.255153,2783695488.000000,0,114.674359
ofs-update,0,0,1,1,128,1048576,3,2,16,0.159051,4677072.000000,0.070900,2301104.000000,0,0,16.000000,114.674359
ofs-update,0,0,1,1,128,1048576,3,2,128,0.338065,92439510.400000,0.158016,4642652.800000,0,0,128.000000,114.674359
ofs-update,0,0,1,1,128,1048576,3,2,1024,0.474904,212094195.200000,0.241371,81398064.000000,0,0,1024.000000,114.674359
ofs-update,0,0,1,1,128,1048576,3,2,4096,0.463608,197856832.000000,0.250835,90363808.000000,0,0,4096.000000,114.674359
ofs-update,0,0,1,1,128,8388608,3,2,0,0,0,0,0,35.342201,2161160936.000000,0,219.615363
ofs-update,0,0,1,1,128,8388608,3,2,16,0.215061,8579824.000000,0.175658,4135392.000000,0,0,16.000000,219.615363
ofs-update,0,0,1,1,128,8388608,3,2,128,0.288750,12530512.000000,0.193865,4512752.000000,0,0,128.000000,219.615363
ofs-update,0,0,1,1,128,8388608,3,2,1024,2.334178,857950944.000000,1.146456,358089664.000000,0,0,1024.000000,219.615363
ofs-update,0,0,1,1,128,8388608,3,2,4096,2.303514,872232736.000000,1.131297,358145344.000000,0,0,4096.000000,219.615363
ofs-update,0,0,1,1,128,32,3,2,0,0,0,0,0,0.002404,14880.000000,0,0.042436
ofs-update,0,0,1,1,128,32,3,2,16,0.002993,34528.000000,0.002080,23744.000000,0,0,16.000000,0.042436
ofs-update,0,0,1,1,128,256,3,2,0,0,0,0,0,0.134021,319072.000000,0,1.015730
ofs-update,0,0,1,1,128,256,3,2,16,0.013748,179344.000000,0.008511,106880.000000,0,0,16.000000,1.015730
ofs-update,0,0,1,1,128,256,3,2,128,0.014512,178960.000000,0.013105,172288.000000,0,0,128.000000,1.015730
ofs-update,0,0,1,1,32,2048,3,2,0,0,0,0,0,0.043908,1700312.000000,0,0.966546
ofs-update,0,0,1,1,32,2048,3,2,16,0.043668,806502.400000,0.035093,538985.600000,0,0,16.000000,0.966546
ofs-update,0,0,1,1,32,2048,3,2,128,0.017344,436960.000000,0.014654,302720.000000,0,0,128.000000,0.966546
ofs-update,0,0,1,1,32,2048,3,2,1024,0.017778,438736.000000,0.016316,424864.000000,0,0,1024.000000,0.966546
ofs-update,0,0,1,1,32,16384,3,2,0,0,0,0,0,0.298882,13576272.000000,0,3.296589
ofs-update,0,0,1,1,32,16384,3,2,16,0.115414,1564211.200000,0.038745,583536.000000,0,0,16.000000,3.296589
ofs-update,0,0,1,1,32,16384,3,2,128,0.034250,1982944.000000,0.028712,1133456.000000,0,0,128.000000,3.296589
ofs-update,0,0,1,1,32,16384,3,2,1024,0.035147,1989568.000000,0.030620,1944976.000000,0,0,1024.000000,3.296589
ofs-update,0,0,1,1,32,16384,3,2,4096,0.035001,1992256.000000,0.031230,1963792.000000,0,0,4096.000000,3.296589
ofs-update,0,0,1,1,32,131072,3,2,0,0,0,0,0,1.850746,105771992.000000,0,12.545020
ofs-update,0,0,1,1,32,131072,3,2,16,0.104074,1781955.200000,0.046245,964400.000000,0,0,16.000000,12.545020
ofs-update,0,0,1,1,32,131072,3,2,128,0.076021,13174384.000000,0.060938,6809360.000000,0,0,128.000000,12.545020
ofs-update,0,0,1,1,32,131072,3,2,1024,0.073201,13186336.000000,0.078167,13135216.000000,0,0,1024.000000,12.545020
ofs-update,0,0,1,1,32,131072,3,2,4096,0.080293,13193056.000000,0.069801,13152304.000000,0,0,4096.000000,12.545020
ofs-update,0,0,1,1,32,1048576,3,2,0,0,0,0,0,16.049426,1179423360.000000,0,90.324970
ofs-update,0,0,1,1,32,1048576,3,2,16,0.151095,2894630.400000,0.067503,1514768.000000,0,0,16.000000,90.324970
ofs-update,0,0,1,1,32,1048576,3,2,128,0.223493,31077676.800000,0.149725,2890611.200000,0,0,128.000000,90.324970
ofs-update,0,0,1,1,32,1048576,3,2,1024,0.211629,57857142.400000,0.124934,24784128.000000,0,0,1024.000000,90.324970
ofs-update,0,0,1,1,32,1048576,3,2,4096,0.212847,64671840.000000,0.133955,29024665.600000,0,0,4096.000000,90.324970
ofs-update,0,0,1,1,32,8388608,3,2,0,0,0,0,0,12.150072,403209328.000000,0,75.398351
ofs-update,0,0,1,1,32,8388608,3,2,16,0.208078,4445865.600000,0.150851,2375088.000000,0,0,16.000000,75.398351
ofs-update,0,0,1,1,32,8388608,3,2,128,0.282052,6555510.400000,0.160025,2736230.400000,0,0,128.000000,75.398351
ofs-update,0,0,1,1,32,8388608,3,2,1024,0.578504,245576051.200000,0.341250,106433056.000000,0,0,1024.000000,75.398351
ofs-update,0,0,1,1,32,8388608,3,2,4096,0.586177,264470704.000000,0.324064,116975264.000000,0,0,4096.000000,75.398351
ofs-update,0,0,1,1,32,32,3,2,0,0,0,0,0,0.141594,14880.000000,0,0.851618
ofs-update,0,0,1,1,32,32,3,2,16,0.005151,29680.000000,0.003640,20864.000000,0,0,16.000000,0.851618
ofs-update,0,0,1,1,32,256,3,2,0,0,0,0,0,0.002650,15664.000000,0,0.227441
ofs-update,0,0,1,1,32,256,3,2,16,0.011243,129184.000000,0.007369,81680.000000,0,0,16.000000,0.227441
ofs-update,0,0,1,1,32,256,3,2,128,0.011825,128128.000000,0.010809,123808.000000,0,0,128.000000,0.227441
ofs-update,0,0,1,1,4096,2048,3,2,0,0,0,0,0,0.154427,68024792.000000,0,3.045121
ofs-update,0,0,1,1,4096,2048,3,2,16,0.103660,23753126.400000,0.047878,5999040.000000,0,0,16.000000,3.045121
ofs-update,0,0,1,1,4096,2048,3,2,128,0.067110,17083392.000000,0.051186,8634096.000000,0,0,128.000000,3.045121
ofs-update,0,0,1,1,4096,2048,3,2,1024,0.067461,17084880.000000,0.072022,17071152.000000,0,0,1024.000000,3.045121
ofs-update,0,0,1,1,4096,16384,3,2,0,0,0,0,0,1.148803,545732688.000000,0,23.133660
ofs-update,0,0,1,1,4096,16384,3,2,16,0.174701,22583635.200000,0.041222,6827568.000000,0,0,16.000000,23.133660
ofs-update,0,0,1,1,4096,16384,3,2,128,0.498803,135146864.000000,0.350908,67717696.000000,0,0,128.000000,23.133660
ofs-update,0,0,1,1,4096,16384,3,2,1024,0.514185,135160256.000000,0.530620,135112640.000000,0,0,1024.000000,23.133660
ofs-update,0,0,1,1,4096,16384,3,2,4096,0.508269,135164288.000000,0.494681,135126704.000000,0,0,4096.000000,23.133660
ofs-update,0,0,1,1,4096,131072,3,2,0,0,0,0,0,18.988083,8602289672.000000,0,224.972610
ofs-update,0,0,1,1,4096,131072,3,2,16,0.184931,33904128.000000,0.078004,15523728.000000,0,0,16.000000,224.972610
ofs-update,0,0,1,1,4096,131072,3,2,128,3.712609,1386375811.200000,1.644109,538719168.000000,0,0,128.000000,224.972610
ofs-update,0,0,1,1,4096,131072,3,2,1024,5.328081,1493988806.400000,1.639156,552220166.400000,0,0,1024.000000,224.972610
ofs-update,0,0,1,1,4096,131072,3,2,4096,7.896635,2019496944.000000,3.621804,1319110963.200000,0,0,4096.000000,224.972610
ofs-update,0,0,1,1,4096,1048576,3,2,0,0,0,0,0,169.484340,69093610112.000000,0,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,16,0.334058,76141468.800000,0.135434,34808208.000000,0,0,16.000000,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,128,8.354826,2879941468.800000,0.290891,76124908.800000,0,0,128.000000,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,1024,18.690661,6134041728.000000,7.554318,2421830832.000000,0,0,1024.000000,1180.794622
ofs-update,0,0,1,1,4096,1048576,3,2,4096,18.799926,6725748720.000000,7.813636,2637040176.000000,0,0,4096.000000,1180.794622
ofs-update,0,0,1,1,4096,32,3,2,0,0,0,0,0,0.002909,14880.000000,0,0.060099
ofs-update,0,0,1,1,4096,32,3,2,16,0.004586,289488.000000,0.003427,151200.000000,0,0,16.000000,0.060099
ofs-update,0,0,1,1,4096,256,3,2,0,0,0,0,0,0.019285,8318560.000000,0,0.393563
ofs-update,0,0,1,1,4096,256,3,2,16,0.013646,2205584.000000,0.008555,1118848.000000,0,0,16.000000,0.393563
ofs-update,0,0,1,1,4096,256,3,2,128,0.015366,2208752.000000,0.013387,2203568.000000,0,0,128.000000,0.393563
ofs-update,0,1,1,1,128,2048,3,2,0,0,0,0,0,0.044018,3320400.000000,0,1.011580
ofs-update,0,1,1,1,128,2048,3,2,16,0.046637,1343056.000000,0.036325,666176.000000,0,0,16.000000,1.011580
ofs-update,0,1,1,1,128,2048,3,2,128,0.018286,826624.000000,0.016717,506528.000000,0,0,128.000000,1.011580
ofs-update,0,1,1,1,128,2048,3,2,1024,0.018014,832672.000000,0.017589,814384.000000,0,0,1024.000000,1.011580
ofs-update,0,1,1,1,128,16384,3,2,0,0,0,0,0,0.253832,26146896.000000,0,3.143302
ofs-update,0,1,1,1,128,16384,3,2,16,0.105678,2043161.600000,0.031523,732528.000000,0,0,16.000000,3.143302
ofs-update,0,1,1,1,128,16384,3,2,128,0.039362,5121424.000000,0.032599,2710256.000000,0,0,128.000000,3.143302
ofs-update,0,1,1,1,128,16384,3,2,1024,0.037598,5135296.000000,0.037164,5095264.000000,0,0,1024.000000,3.143302
ofs-update,0,1,1,1,128,16384,3,2,4096,0.039147,5138608.000000,0.036811,5100592.000000,0,0,4096.000000,3.143302
ofs-update,0,1,1,1,128,131072,3,2,0,0,0,0,0,2.332201,347793024.000000,0,17.823871
ofs-update,0,1,1,1,128,131072,3,2,16,0.110348,2597897.600000,0.047233,1304672.000000,0,0,16.000000,17.823871
ofs-update,0,1,1,1,128,131072,3,2,128,0.150874,47582272.000000,0.088326,18623744.000000,0,0,128.000000,17.823871
ofs-update,0,1,1,1,128,131072,3,2,1024,0.153103,48500768.000000,0.094798,21354608.000000,0,0,1024.000000,17.823871
ofs-update,0,1,1,1,128,131072,3,2,4096,0.238735,70049632.000000,0.149169,43096400.000000,0,0,4096.000000,17.823871
ofs-update,0,1,1,1,128,1048576,3,2,0,0,0,0,0,17.597475,2783695488.000000,0,104.959613
ofs-update,0,1,1,1,128,1048576,3,2,16,0.162064,4630051.200000,0.074428,2304608.000000,0,0,16.000000,104.959613
ofs-update,0,1,1,1,128,1048576,3,2,128,0.357009,105043472.000000,0.163629,4508476.800000,0,0,128.000000,104.959613
ofs-update,0,1,1,1,128,1048576,3,2,1024,0.454700,188914992.000000,0.249072,81408336.000000,0,0,1024.000000,104.959613
ofs-update,0,1,1,1,128,1048576,3,2,4096,0.475535,213899305.600000,0.246071,83229910.400000,0,0,4096.000000,104.959613
ofs-update,0,1,1,1,128,8388608,3,2,0,0,0,0,0,175.465454,22274878080.000000,0,921.102731
ofs-update,0,1,1,1,128,8388608,3,2,16,0.220161,8287328.000000,0.094932,4137936.000000,0,0,16.000000,921.102731
ofs-update,0,1,1,1,128,8388608,3,2,128,0.287402,12544032.000000,0.139044,4659264.000000,0,0,128.000000,921.102731
ofs-update,0,1,1,1,128,8388608,3,2,1024,2.349137,829438864.000000,1.160444,358079392.000000,0,0,1024.000000,921.102731
ofs-update,0,1,1,1,128,8388608,3,2,4096,2.385867,893626096.000000,1.185403,393811856.000000,0,0,4096.000000,921.102731
ofs-update,0,1,1,1,128,32,3,2,0,0,0,0,0,0.002682,14880.000000,0,0.050407
ofs-update,0,1,1,1,128,32,3,2,16,0.003745,35104.000000,0.002552,23696.000000,0,0,16.000000,0.050407
ofs-update,0,1,1,1,128,256,3,2,0,0,0,0,0,0.056472,425808.000000,0,0.559977
ofs-update,0,1,1,1,128,256,3,2,16,0.013302,175504.000000,0.007767,104672.000000,0,0,16.000000,0.559977
ofs-update,0,1,1,1,128,256,3,2,128,0.013245,179536.000000,0.012454,173440.000000,0,0,128.000000,0.559977
ofs-update,0,1,1,1,32,2048,3,2,0,0,0,0,0,0.048070,1753680.000000,0,0.998870
ofs-update,0,1,1,1,32,2048,3,2,16,0.043533,803164.800000,0.036997,537833.600000,0,0,16.000000,0.998870
ofs-update,0,1,1,1,32,2048,3,2,128,0.017443,434656.000000,0.016608,314432.000000,0,0,128.000000,0.998870
ofs-update,0,1,1,1,32,2048,3,2,1024,0.017368,438736.000000,0.016733,421120.000000,0,0,1024.000000,0.998870
ofs-update,0,1,1,1,32,16384,3,2,0,0,0,0,0,0.240448,13576272.000000,0,2.724986
ofs-update,0,1,1,1,32,16384,3,2,16,0.097685,1566716.800000,0.030645,591552.000000,0,0,16.000000,2.724986
ofs-update,0,1,1,1,32,16384,3,2,128,0.028414,1983568.000000,0.026913,1137056.000000,0,0,128.000000,2.724986
ofs-update,0,1,1,1,32,16384,3,2,1024,0.028272,1981168.000000,0.028513,1942912.000000,0,0,1024.000000,2.724986
ofs-update,0,1,1,1,32,16384,3,2,4096,0.028421,1989856.000000,0.028535,1961056.000000,0,0,4096.000000,2.724986
ofs-update,0,1,1,1,32,131072,3,2,0,0,0,0,0,2.086028,106746960.000000,0,13.381856
ofs-update,0,1,1,1,32,131072,3,2,16,0.108752,1788403.200000,0.048955,960416.000000,0,0,16.000000,13.381856
ofs-update,0,1,1,1,32,131072,3,2,128,0.071479,13175296.000000,0.061309,6814880.000000,0,0,128.000000,13.381856
ofs-update,0,1,1,1,32,131072,3,2,1024,0.063642,13190464.000000,0.069388,13135024.000000,0,0,1024.000000,13.381856
ofs-update,0,1,1,1,32,131072,3,2,4096,0.064565,13198720.000000,0.069050,13152832.000000,0,0,4096.000000,13.381856
ofs-update,0,1,1,1,32,1048576,3,2,0,0,0,0,0,16.176152,1179423360.000000,0,89.370403
ofs-update,0,1,1,1,32,1048576,3,2,16,0.155227,2941158.400000,0.068093,1522784.000000,0,0,16.000000,89.370403
ofs-update,0,1,1,1,32,1048576,3,2,128,0.220015,29457040.000000,0.154971,2896787.200000,0,0,128.000000,89.370403
ofs-update,0,1,1,1,32,1048576,3,2,1024,0.214718,59954947.200000,0.128422,24786288.000000,0,0,1024.000000,89.370403
ofs-update,0,1,1,1,32,1048576,3,2,4096,0.215174,62065808.000000,0.130611,26924460.800000,0,0,4096.000000,89.370403
ofs-update,0,1,1,1,32,8388608,3,2,0,0,0,0,0,140.620272,9415240320.000000,0,718.539422
ofs-update,0,1,1,1,32,8388608,3,2,16,0.209921,4431510.400000,0.090459,2368896.000000,0,0,16.000000,718.539422
ofs-update,0,1,1,1,32,8388608,3,2,128,0.288205,6455062.400000,0.136524,2649267.200000,0,0,128.000000,718.539422
ofs-update,0,1,1,1,32,8388608,3,2,1024,0.605636,239294569.600000,0.335521,106429504.000000,0,0,1024.000000,718.539422
ofs-update,0,1,1,1,32,8388608,3,2,4096,0.622773,277082291.200000,0.330947,110684662.400000,0,0,4096.000000,718.539422
ofs-update,0,1,1,1,32,32,3,2,0,0,0,0,0,0.003354,14880.000000,0,0.059151
ofs-update,0,1,1,1,32,32,3,2,16,0.003316,29728.000000,0.002771,20480.000000,0,0,16.000000,0.059151
ofs-update,0,1,1,1,32,256,3,2,0,0,0,0,0,0.006268,122400.000000,0,0.184650
ofs-update,0,1,1,1,32,256,3,2,16,0.008093,129856.000000,0.005224,82880.000000,0,0,16.000000,0.184650
ofs-update,0,1,1,1,32,256,3,2,128,0.008242,128896.000000,0.008074,124144.000000,0,0,128.000000,0.184650
ofs-update,0,1,1,1,4096,2048,3,2,0,0,0,0,0,0.152853,68078160.000000,0,2.905666
ofs-update,0,1,1,1,4096,2048,3,2,16,0.099244,23432736.000000,0.044001,5947161.600000,0,0,16.000000,2.905666
ofs-update,0,1,1,1,4096,2048,3,2,128,0.062046,17079792.000000,0.052828,8634144.000000,0,0,128.000000,2.905666
ofs-update,0,1,1,1,4096,2048,3,2,1024,0.062432,17088864.000000,0.064300,17068752.000000,0,0,1024.000000,2.905666
ofs-update,0,1,1,1,4096,16384,3,2,0,0,0,0,0,1.149941,545732688.000000,0,22.832363
ofs-update,0,1,1,1,4096,16384,3,2,16,0.169371,22793702.400000,0.041688,6829872.000000,0,0,16.000000,22.832363
ofs-update,0,1,1,1,4096,16384,3,2,128,0.477961,135151040.000000,0.348780,67722016.000000,0,0,128.000000,22.832363
ofs-update,0,1,1,1,4096,16384,3,2,1024,0.505254,135154256.000000,0.534012,135116960.000000,0,0,1024.000000,22.832363
ofs-update,0,1,1,1,4096,16384,3,2,4096,0.486320,135166688.000000,0.507739,135131936.000000,0,0,4096.000000,22.832363
ofs-update,0,1,1,1,4096,131072,3,2,0,0,0,0,0,18.978468,8603264640.000000,0,216.122618
ofs-update,0,1,1,1,4096,131072,3,2,16,0.172745,34530240.000000,0.079012,15527616.000000,0,0,16.000000,216.122618
ofs-update,0,1,1,1,4096,131072,3,2,128,3.526465,1399836105.600000,1.567644,538720368.000000,0,0,128.000000,216.122618
ofs-update,0,1,1,1,4096,131072,3,2,1024,4.301234,1386406915.200000,1.575675,565674364.800000,0,0,1024.000000,216.122618
ofs-update,0,1,1,1,4096,131072,3,2,4096,7.043556,2032944182.400000,3.601716,1305661036.800000,0,0,4096.000000,216.122618
ofs-update,0,1,1,1,4096,1048576,3,2,0,0,0,0,0,170.608193,69093610112.000000,0,1177.982711
ofs-update,0,1,1,1,4096,1048576,3,2,16,0.339180,82025136.000000,0.125084,34807200.000000,0,0,16.000000,1177.982711
ofs-update,0,1,1,1,4096,1048576,3,2,128,8.576236,2886667209.600000,0.276683,74439129.600000,0,0,128.000000,1177.982711
ofs-update,0,1,1,1,4096,1048576,3,2,1024,19.124287,6080239680.000000,7.468974,2421837456.000000,0,0,1024.000000,1177.982711
ofs-update,0,1,1,1,4096,1048576,3,2,4096,17.227906,5972679936.000000,7.929744,2744635296.000000,0,0,4096.000000,1177.982711
ofs-update,0,1,1,1,4096,32,3,2,0,0,0,0,0,0.001798,14880.000000,0,0.041715
ofs-update,0,1,1,1,4096,32,3,2,16,0.002975,288672.000000,0.002376,150528.000000,0,0,16.000000,0.041715
ofs-update,0,1,1,1,4096,256,3,2,0,0,0,0,0,0.022764,8425296.000000,0,0.395451
ofs-update,0,1,1,1,4096,256,3,2,16,0.012926,2208656.000000,0.008917,1123024.000000,0,0,16.000000,0.395451
ofs-update,0,1,1,1,4096,256,3,2,128,0.012789,2208032.000000,0.012754,2202464.000000,0,0,128.000000,0.395451
