test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,1,1,0,1,128,32768,16,1,0,0.017214,782051.520000,0.000000,0.017726,851699.200000,6652.570000,0.001360,0.000000,3.499325
omap,1,1,0,1,128,65536,17,1,0,0.018362,894725.760000,0.000000,0.019092,984348.480000,7688.880000,0.001483,0.000000,3.754979
omap,1,1,0,1,128,131072,18,1,0,0.021511,1002579.200000,0.000000,0.021768,1100835.200000,8598.900000,0.001296,0.000000,4.341359
omap,1,1,0,1,128,262144,19,1,0,0.022468,1117704.320000,0.000000,0.023189,1221701.120000,9543.190000,0.001104,0.000000,4.584253
omap,1,1,0,1,128,524288,20,1,0,0.026410,1244215.360000,0.000000,0.027238,1360650.560000,10628.700000,0.001136,0.000000,5.385549
omap,1,1,0,1,128,4,3,1,0,0.000620,5695.920000,0.000000,0.000601,5889.280000,44.880000,0.001019,0.000000,0.124524
omap,1,1,0,1,128,1048576,21,1,0,0.027809,1365287.360000,0.000000,0.027970,1490694.400000,11644.710000,0.000967,0.000000,5.605690
omap,1,1,0,1,128,2097152,22,1,0,0.031037,1491275.840000,0.000000,0.033227,1623630.720000,12683.210000,0.001138,0.000000,6.475168
omap,1,1,0,1,128,4194304,23,1,0,0.035080,1639057.280000,0.000000,0.034618,1780244.160000,13906.760000,0.001352,0.000000,7.015022
omap,1,1,0,1,128,8388608,24,1,0,0.037511,1776321.280000,0.000000,0.036900,1925133.120000,15038.680000,0.001062,0.000000,7.489944
omap,1,1,0,1,128,8,4,1,0,0.000664,12220.080000,0.000000,0.000732,13096.960000,101.160000,0.000954,0.000000,0.141492
omap,1,1,0,1,128,16,5,1,0,0.001208,23788.720000,0.000000,0.000972,26732.160000,207.470000,0.000863,0.000000,0.220718
omap,1,1,0,1,128,32,6,1,0,0.001946,39272.960000,0.000000,0.002006,39155.200000,304.680000,0.000948,0.000000,0.397706
omap,1,1,0,1,128,64,7,1,0,0.003219,66931.840000,0.000000,0.003245,67329.280000,524.710000,0.001224,0.000000,0.648996
omap,1,1,0,1,128,128,8,1,0,0.003812,107308.800000,0.000000,0.003645,109075.200000,850.890000,0.001240,0.000000,0.748209
omap,1,1,0,1,128,256,9,1,0,0.004530,156620.800000,0.000000,0.004540,160227.200000,1250.500000,0.001221,0.000000,0.909631
omap,1,1,0,1,128,512,10,1,0,0.006029,220336.320000,0.000000,0.005841,222890.240000,1740.060000,0.002067,0.000000,1.190517
omap,1,1,0,1,32,2,2,1,0,0.000516,1082.480000,0.000000,0.000451,1104.000000,33.000000,0.001944,0.000000,0.105952
omap,1,1,0,1,32,1024,11,1,0,0.008688,143696.960000,0.000000,0.008188,145488.640000,4545.520000,0.001033,0.000000,1.690183
omap,1,1,0,1,32,2048,12,1,0,0.008721,182751.360000,0.000000,0.008644,188045.440000,5875.420000,0.001332,0.000000,1.739353
omap,1,1,0,1,32,4096,13,1,0,0.010634,225987.520000,0.000000,0.010493,235252.160000,7350.630000,0.001432,0.000000,2.115495
omap,1,1,0,1,32,8192,14,1,0,0.012794,277805.440000,0.000000,0.012316,290970.240000,9091.820000,0.001370,0.000000,2.514724
omap,1,1,0,1,32,16384,15,1,0,0.014473,325156.480000,0.000000,0.013716,346888.960000,10839.280000,0.001560,0.000000,2.822432
omap,1,1,0,1,32,32768,16,1,0,0.016127,374841.280000,0.000000,0.015919,405782.080000,12679.690000,0.001453,0.000000,3.208593
omap,1,1,0,1,32,65536,17,1,0,0.018672,428626.880000,0.000000,0.019410,468596.480000,14642.640000,0.001227,0.000000,3.813829
