test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,0,0,0,1,32,131072,18,1,0,0.067433,559968.640000,0.000000,0.064903,566487.680000,17701.740000,0.967381,46136992.000000,14.882554
omap,0,0,0,1,32,262144,19,1,0,0.076189,641706.560000,0.000000,0.074489,649221.760000,20287.180000,1.760947,92274336.000000,18.281488
omap,0,0,0,1,32,524288,20,1,0,0.086076,735486.400000,0.000000,0.083885,744480.000000,23264.000000,3.515087,184549024.000000,22.513904
omap,0,0,0,1,32,4,3,1,0,0.001050,2738.480000,0.000000,0.001231,2835.600000,87.110000,0.004058,1056.000000,0.235595
omap,0,0,0,1,32,1048576,21,1,0,0.095665,822771.840000,0.000000,0.092129,835169.280000,26098.040000,7.086227,369098400.000000,27.868671
omap,0,0,0,1,32,2097152,22,1,0,0.101663,920610.240000,0.000000,0.103167,935492.800000,29233.150000,14.589037,738197152.000000,37.075390
omap,0,0,0,1,32,4194304,23,1,0,0.119028,1030712.320000,0.000000,0.115485,1045834.240000,32681.320000,28.942753,1476394656.000000,54.396968
omap,0,0,0,1,32,8388608,24,1,0,0.127154,1141293.120000,0.000000,0.126784,1157604.800000,36174.150000,61.469591,2952789664.000000,88.866001
omap,0,0,0,1,32,8,4,1,0,0.001592,5814.960000,0.000000,0.001576,6245.760000,193.680000,0.003661,2464.000000,0.323701
omap,0,0,0,1,32,16,5,1,0,0.002406,11243.760000,0.000000,0.002428,12608.640000,392.520000,0.003700,5280.000000,0.534206
omap,0,0,0,1,32,32,6,1,0,0.003700,18758.080000,0.000000,0.003523,18670.080000,582.440000,0.004022,10912.000000,0.728920
omap,0,0,0,1,32,64,7,1,0,0.005630,32007.360000,0.000000,0.005602,32320.640000,1009.020000,0.003815,22176.000000,1.168835
omap,0,0,0,1,32,128,8,1,0,0.008424,51131.520000,0.000000,0.008465,51814.400000,1618.200000,0.004811,44704.000000,1.696227
omap,0,0,0,1,32,256,9,1,0,0.012010,76799.360000,0.000000,0.011753,76524.800000,2390.400000,0.005872,89760.000000,2.438836
omap,0,0,0,1,32,512,10,1,0,0.015585,105786.560000,0.000000,0.015722,106698.240000,3333.320000,0.008520,179872.000000,3.201235
omap,0,0,0,1,4096,2,2,1,0,0.000775,49122.480000,0.000000,0.001036,49872.000000,11.000000,0.004849,16608.000000,0.217484
omap,0,0,0,1,4096,1024,11,1,0,0.034917,6828877.440000,0.000000,0.034690,6860764.800000,1673.490000,0.066913,16989984.000000,7.287227
omap,0,0,0,1,4096,2048,12,1,0,0.043409,8744610.240000,0.000000,0.043488,8830141.440000,2154.290000,0.126301,33996576.000000,9.324728
omap,0,0,0,1,4096,4096,13,1,0,0.053735,10946997.120000,0.000000,0.054081,11088829.440000,2705.700000,0.246124,68009760.000000,12.051372
omap,0,0,0,1,4096,8192,14,1,0,0.065630,13600623.360000,0.000000,0.067306,13821509.760000,3372.910000,0.445774,136036128.000000,15.742588
omap,0,0,0,1,4096,16384,15,1,0,0.079034,16366021.440000,0.000000,0.078811,16544391.360000,4037.690000,0.876008,272088864.000000,18.663120
omap,0,0,0,1,4096,32768,16,1,0,0.095148,19426045.440000,0.000000,0.095964,19630489.920000,4791.090000,1.750994,544194336.000000,22.865392
omap,0,0,0,1,4096,65536,17,1,0,0.109212,22919040.000000,0.000000,0.109713,23182941.120000,5658.480000,3.423783,1088405280.000000,27.319280
omap,0,0,0,1,4096,131072,18,1,0,0.115758,26354903.040000,0.000000,0.127482,26833711.680000,6549.710000,6.842286,2176827168.000000,33.168850
omap,0,0,0,1,4096,262144,19,1,0,0.140839,30263761.920000,0.000000,0.144483,30585126.720000,7465.590000,13.645069,4353670944.000000,44.180046
omap,0,0,0,1,4096,524288,20,1,0,0.168908,34634987.520000,0.000000,0.169461,35183549.760000,8588.260000,27.790452,8707358496.000000,63.629863
omap,0,0,0,1,4096,4,3,1,0,0.001661,128559.920000,0.000000,0.002089,132880.000000,31.000000,0.004571,49824.000000,0.383019
omap,0,0,0,1,4096,1048576,21,1,0,0.191217,38860394.880000,0.000000,0.195800,39502460.160000,9642.730000,102.460327,17414733600.000000,143.164771
omap,0,0,0,1,4096,2097152,22,1,0,0.212623,43450846.080000,0.000000,0.216815,44034617.280000,10749.140000,358.436215,34829483808.000000,403.383513
omap,0,0,0,1,4096,4194304,23,1,0,5.901603,48740328.000000,0.000000,3.361997,49357979.520000,12048.730000,812.701640,69658984224.000000,1741.064584
omap,0,0,0,1,4096,8388608,24,1,0,9.166544,53830347.840000,0.000000,6.245101,54630023.040000,13335.870000,1891.804718,139317985056.000000,3434.971773
omap,0,0,0,1,4096,8,4,1,0,0.003349,276654.960000,0.000000,0.004094,295242.000000,70.130000,0.005233,116256.000000,0.774472
omap,0,0,0,1,4096,16,5,1,0,0.005339,535519.120000,0.000000,0.006596,608008.960000,146.940000,0.005829,249120.000000,1.211602
omap,0,0,0,1,4096,32,6,1,0,0.008673,884874.240000,0.000000,0.008130,881884.800000,213.700000,0.006497,514848.000000,1.705384
omap,0,0,0,1,4096,64,7,1,0,0.010538,1517639.040000,0.000000,0.010445,1532918.400000,372.840000,0.009171,1046304.000000,2.137922
omap,0,0,0,1,4096,128,8,1,0,0.015313,2451506.880000,0.000000,0.015183,2450344.320000,596.750000,0.012270,2109216.000000,3.119811
omap,0,0,0,1,4096,256,9,1,0,0.019951,3600780.480000,0.000000,0.019765,3602939.520000,878.180000,0.021561,4235040.000000,4.071214
omap,0,0,0,1,4096,512,10,1,0,0.026888,5027075.520000,0.000000,0.027081,5078062.080000,1238.220000,0.037275,8486688.000000,5.576692
omap,0,1,0,1,128,2,2,1,0,0.000687,2220.720000,0.000000,0.000815,2256.000000,16.000000,0.004150,736.000000,0.181462
omap,0,1,0,1,128,1024,11,1,0,0.020340,301472.960000,0.000000,0.020404,302510.720000,2362.150000,0.014104,752928.000000,4.114879
omap,0,1,0,1,128,2048,12,1,0,0.025595,387459.840000,0.000000,0.025793,390919.040000,3052.810000,0.024395,1506592.000000,5.198932
omap,0,1,0,1,128,4096,13,1,0,0.031237,486017.600000,0.000000,0.031709,490536.640000,3831.060000,0.045276,3013920.000000,6.427748
omap,0,1,0,1,128,8192,14,1,0,0.038322,603829.120000,0.000000,0.037507,609452.160000,4760.100000,0.093441,6028576.000000,7.770141
omap,0,1,0,1,128,16384,15,1,0,0.045214,727087.040000,0.000000,0.044660,732997.120000,5725.260000,0.165616,12057888.000000,9.435053
omap,0,1,0,1,128,32768,16,1,0,0.051916,858728.000000,0.000000,0.051039,869598.720000,6792.480000,0.306904,24116512.000000,10.953902
omap,0,1,0,1,128,65536,17,1,0,0.060876,1015157.440000,0.000000,0.058636,1028677.760000,8035.300000,0.582654,48233760.000000,13.243066
omap,0,1,0,1,128,131072,18,1,0,0.068739,1170681.600000,0.000000,0.066672,1183752.960000,9246.830000,1.225097,96468256.000000,16.768836
omap,0,1,0,1,128,262144,19,1,0,0.076720,1339240.320000,0.000000,0.074731,1354298.880000,10579.200000,2.114274,192937248.000000,19.262130
omap,0,1,0,1,128,524288,20,1,0,0.083733,1538608.000000,0.000000,0.084278,1553276.480000,12133.690000,4.393021,385875232.000000,23.197019
omap,0,1,0,1,128,4,3,1,0,0.000958,5710.640000,0.000000,0.001263,5904.000000,45.000000,0.003841,2208.000000,0.228211
omap,0,1,0,1,128,1048576,21,1,0,0.093066,1727369.920000,0.000000,0.094205,1742450.560000,13611.570000,8.618633,771751200.000000,29.348216
omap,0,1,0,1,128,2097152,22,1,0,0.104504,1931683.520000,0.000000,0.109620,1952953.920000,15256.190000,19.354722,1543503136.000000,42.769472
omap,0,1,0,1,128,4194304,23,1,0,0.119132,2158113.920000,0.000000,0.124371,2193309.440000,17133.920000,36.104671,3087007008.000000,62.457692
omap,0,1,0,1,128,8388608,24,1,0,0.127005,2383087.040000,0.000000,0.140448,2421403.200000,18915.940000,76.880947,6174014752.000000,105.629377
omap,0,1,0,1,128,16,5,1,0,0.002463,23414.800000,0.000000,0.002577,26643.840000,206.780000,0.003965,11040.000000,0.510302
omap,0,1,0,1,128,32,6,1,0,0.003874,39361.280000,0.000000,0.003678,38978.560000,303.270000,0.004202,22816.000000,0.762497
omap,0,1,0,1,128,64,7,1,0,0.005753,67233.600000,0.000000,0.005748,68065.280000,530.570000,0.004246,46368.000000,1.157126
omap,0,1,0,1,128,128,8,1,0,0.008538,107279.360000,0.000000,0.008493,108162.560000,843.820000,0.004653,93472.000000,1.736322
omap,0,1,0,1,128,256,9,1,0,0.011830,157783.680000,0.000000,0.012048,161581.440000,1261.040000,0.007657,187680.000000,2.418523
omap,0,1,0,1,128,512,10,1,0,0.015763,220748.480000,0.000000,0.015976,224744.960000,1754.560000,0.008831,376096.000000,3.195052
omap,0,1,0,1,32,2,2,1,0,0.000776,1086.000000,0.000000,0.000774,1104.000000,33.000000,0.009309,352.000000,0.278197
omap,0,1,0,1,32,1024,11,1,0,0.020538,144957.120000,0.000000,0.020431,145361.920000,4541.560000,0.014245,360096.000000,4.153496
omap,0,1,0,1,32,2048,12,1,0,0.025246,185669.440000,0.000000,0.025432,187517.440000,5858.920000,0.021755,720544.000000,5.113622
omap,0,1,0,1,32,4096,13,1,0,0.030853,232369.280000,0.000000,0.031308,234688.960000,7333.030000,0.041687,1441440.000000,6.288521
omap,0,1,0,1,32,8192,14,1,0,0.037755,288604.800000,0.000000,0.038004,290815.360000,9086.980000,0.084684,2883232.000000,7.720682
omap,0,1,0,1,32,16384,15,1,0,0.043759,347240.960000,0.000000,0.043662,351947.200000,10997.350000,0.143001,5766816.000000,8.990045
omap,0,1,0,1,32,32768,16,1,0,0.050712,410678.400000,0.000000,0.051088,415176.960000,12973.280000,0.251119,11533984.000000,10.617241
omap,0,1,0,1,32,65536,17,1,0,0.061039,484841.280000,0.000000,0.058855,491849.600000,15369.300000,0.478010,23068320.000000,12.902214
omap,0,1,0,1,32,131072,18,1,0,0.067798,561292.160000,0.000000,0.066757,567075.520000,17720.110000,0.960413,46136992.000000,15.218121
omap,0,1,0,1,32,262144,19,1,0,0.076479,641227.840000,0.000000,0.073422,647458.240000,20232.070000,1.852603,92274336.000000,18.238623
omap,0,1,0,1,32,524288,20,1,0,0.083415,732026.240000,0.000000,0.082091,742688.320000,23208.010000,4.353030,184549024.000000,22.906384
omap,0,1,0,1,32,4,3,1,0,0.000955,2731.440000,0.000000,0.001183,2832.000000,87.000000,0.003978,1056.000000,0.249804
omap,0,1,0,1,32,1048576,21,1,0,0.093221,824179.840000,0.000000,0.090849,836415.360000,26136.980000,7.595303,369098400.000000,28.005298
omap,0,1,0,1,32,2097152,22,1,0,0.103429,918494.720000,0.000000,0.102388,933898.240000,29183.320000,14.814873,738197152.000000,37.399807
omap,0,1,0,1,32,4194304,23,1,0,0.119261,1031997.120000,0.000000,0.116587,1046608.640000,32705.520000,30.939080,1476394656.000000,56.526249
omap,0,1,0,1,32,8388608,24,1,0,0.127006,1143933.120000,0.000000,0.123327,1159139.520000,36222.110000,63.973471,2952789664.000000,91.009621
omap,0,1,0,1,32,8,4,1,0,0.001552,5842.160000,0.000000,0.001661,6238.720000,193.460000,0.004054,2464.000000,0.327725
omap,0,1,0,1,32,16,5,1,0,0.002539,10986.800000,0.000000,0.002467,12650.880000,393.840000,0.003591,5280.000000,0.522551
omap,0,1,0,1,32,32,6,1,0,0.003845,18779.200000,0.000000,0.003728,18813.600000,586.920000,0.004317,10912.000000,0.763845
omap,0,1,0,1,32,64,7,1,0,0.005593,32032.000000,0.000000,0.005597,32292.480000,1008.140000,0.003695,22176.000000,1.125677
omap,0,1,0,1,32,128,8,1,0,0.008337,50913.280000,0.000000,0.008382,51736.960000,1615.780000,0.004461,44704.000000,1.679492
omap,0,1,0,1,32,256,9,1,0,0.011772,75919.360000,0.000000,0.011866,76200.960000,2380.280000,0.005830,89760.000000,2.421574
omap,0,1,0,1,32,512,10,1,0,0.015575,106177.280000,0.000000,0.015585,106782.720000,3335.960000,0.008328,179872.000000,3.177779
omap,0,1,0,1,4096,2,2,1,0,0.000914,49122.480000,0.000000,0.000955,49872.000000,11.000000,0.003814,16608.000000,0.242018
omap,0,1,0,1,4096,1024,11,1,0,0.034222,6748162.560000,0.000000,0.034552,6838842.240000,1668.150000,0.067154,16989984.000000,7.202715
omap,0,1,0,1,4096,2048,12,1,0,0.043335,8806558.080000,0.000000,0.043500,8849074.560000,2158.910000,0.124764,33996576.000000,9.318408
omap,0,1,0,1,4096,4096,13,1,0,0.053653,10946166.720000,0.000000,0.054567,11083016.640000,2704.290000,0.233931,68009760.000000,12.085489
omap,0,1,0,1,4096,8192,14,1,0,0.066375,13565912.640000,0.000000,0.066235,13800583.680000,3367.740000,0.442429,136036128.000000,15.705941
omap,0,1,0,1,4096,16384,15,1,0,0.079494,16427138.880000,0.000000,0.080092,16555186.560000,4040.330000,0.876556,272088864.000000,18.837958
omap,0,1,0,1,4096,32768,16,1,0,0.092120,19397645.760000,0.000000,0.093821,19571365.440000,4776.630000,1.711005,544194336.000000,22.307644
omap,0,1,0,1,4096,65536,17,1,0,0.109117,22836996.480000,0.000000,0.109674,23198220.480000,5662.150000,3.448775,1088405280.000000,27.330502
omap,0,1,0,1,4096,131072,18,1,0,0.121755,26458536.960000,0.000000,0.130447,26841185.280000,6551.550000,6.844039,2176827168.000000,34.067064
omap,0,1,0,1,4096,262144,19,1,0,0.139350,30267415.680000,0.000000,0.155053,30555398.400000,7458.340000,13.776971,4353670944.000000,45.220340
omap,0,1,0,1,4096,524288,20,1,0,0.154310,34538827.200000,0.000000,0.174889,35133227.520000,8575.990000,28.359854,8707358496.000000,63.283117
omap,0,1,0,1,4096,4,3,1,0,0.001590,128559.920000,0.000000,0.002039,132547.840000,30.920000,0.004362,49824.000000,0.370989
omap,0,1,0,1,4096,1048576,21,1,0,0.194666,38792468.160000,0.000000,0.195871,39433370.880000,9625.810000,101.604748,17414733600.000000,142.661240
omap,0,1,0,1,4096,2097152,22,1,0,0.213588,43462139.520000,0.000000,0.220195,44142237.120000,10775.450000,345.971865,34829483808.000000,391.353324
omap,0,1,0,1,4096,4194304,23,1,0,5.793002,48807258.240000,0.000000,3.042896,49371432.000000,12052.090000,908.255527,69658984224.000000,1793.847795
omap,0,1,0,1,4096,8388608,24,1,0,9.069988,53719572.480000,0.000000,6.385569,54629026.560000,13335.630000,1892.655160,139317985056.000000,3440.214326
omap,0,1,0,1,4096,8,4,1,0,0.003240,276321.600000,0.000000,0.004074,295242.240000,70.120000,0.004993,116256.000000,0.759986
omap,0,1,0,1,4096,16,5,1,0,0.005568,528891.760000,0.000000,0.007095,605351.680000,146.240000,0.005334,249120.000000,1.287661
omap,0,1,0,1,4096,32,6,1,0,0.008910,897634.320000,0.000000,0.009128,966445.200000,234.380000,0.006877,514848.000000,1.830416
omap,0,1,0,1,4096,64,7,1,0,0.011817,1513819.200000,0.000000,0.011320,1511992.320000,367.720000,0.008862,1046304.000000,2.346207
omap,0,1,0,1,4096,128,8,1,0,0.014496,2438718.720000,0.000000,0.014399,2439715.200000,594.140000,0.013167,2109216.000000,2.942376
omap,0,1,0,1,4096,256,9,1,0,0.021062,3597292.800000,0.000000,0.021073,3593971.200000,875.920000,0.021709,4235040.000000,4.309599
omap,0,1,0,1,4096,512,10,1,0,0.026436,5021594.880000,0.000000,0.026389,5077729.920000,1238.180000,0.036681,8486688.000000,5.451844
omap,1,1,0,1,128,2,2,1,0,0.000547,2220.720000,0.000000,0.000592,2256.000000,16.000000,0.004077,736.000000,0.119296
omap,1,1,0,1,128,1024,11,1,0,0.020485,301936.640000,0.000000,0.021310,304718.720000,2379.350000,0.051679,752928.000000,4.232497
omap,1,1,0,1,128,2048,12,1,0,0.026031,390712.960000,0.000000,0.026123,392361.600000,3064.080000,0.096634,1506592.000000,5.313454
omap,1,1,0,1,128,4096,13,1,0,0.031330,490043.520000,0.000000,0.031077,491265.280000,3836.760000,0.199747,3013920.000000,6.442044
omap,1,1,0,1,128,8192,14,1,0,0.037956,609731.840000,0.000000,0.037863,613912.320000,4794.930000,0.363632,6028576.000000,7.947634
omap,1,1,0,1,128,16384,15,1,0,0.045342,736529.920000,0.000000,0.043603,732849.920000,5724.150000,0.737452,12057888.000000,9.634526
omap,1,1,0,1,128,32768,16,1,0,0.053903,873057.920000,0.000000,0.050183,870040.320000,6795.920000,1.622747,24116512.000000,12.035162
omap,1,1,0,1,128,65536,17,1,0,0.060265,1029296.000000,0.000000,0.056658,1028000.640000,8030.020000,4.261999,48233760.000000,15.960201
omap,1,1,0,1,128,131072,18,1,0,0.066887,1184974.720000,0.000000,0.065267,1185696.000000,9262.020000,6.091417,96468256.000000,19.316734
omap,1,1,0,1,128,262144,19,1,0,0.076104,1357846.400000,0.000000,0.074657,1356816.000000,10598.860000,13.424031,192937248.000000,28.517952
omap,1,1,0,1,128,524288,20,1,0,0.083033,1557302.400000,0.000000,0.079771,1554829.440000,12145.880000,25.637202,385875232.000000,41.949919
omap,1,1,0,1,128,4,3,1,0,0.000876,5718.000000,0.000000,0.001104,5889.280000,44.880000,0.004912,2208.000000,0.204229
omap,1,1,0,1,128,1048576,21,1,0,0.092040,1747205.120000,0.000000,0.088989,1750104.960000,13671.450000,52.948421,771751200.000000,71.109259
omap,1,1,0,1,128,8,4,1,0,0.001529,12314.800000,0.000000,0.001492,13082.240000,101.040000,0.005167,5152.000000,0.308527
omap,1,1,0,1,128,16,5,1,0,0.002379,23458.960000,0.000000,0.002470,26761.600000,207.690000,0.007933,11040.000000,0.494070
omap,1,1,0,1,128,32,6,1,0,0.003931,39861.760000,0.000000,0.003663,39293.760000,305.730000,0.008284,22816.000000,0.768869
omap,1,1,0,1,128,64,7,1,0,0.005698,67476.480000,0.000000,0.005620,66858.240000,521.080000,0.009764,46368.000000,1.142775
omap,1,1,0,1,128,128,8,1,0,0.008532,107662.080000,0.000000,0.008541,108780.800000,848.650000,0.011809,93472.000000,1.720409
omap,1,1,0,1,128,256,9,1,0,0.011699,159550.080000,0.000000,0.011705,159653.120000,1246.050000,0.017438,187680.000000,2.359160
omap,1,1,0,1,128,512,10,1,0,0.015951,224347.520000,0.000000,0.015769,222051.200000,1733.510000,0.028207,376096.000000,3.201413
omap,1,1,0,1,32,2,2,1,0,0.000662,1086.000000,0.000000,0.000781,1104.000000,33.000000,0.010442,352.000000,0.158060
omap,1,1,0,1,32,1024,11,1,0,0.020286,144960.640000,0.000000,0.020503,145136.640000,4534.520000,0.052918,360096.000000,4.133202
omap,1,1,0,1,32,2048,12,1,0,0.025215,186940.160000,0.000000,0.025301,187158.400000,5847.700000,0.092085,720544.000000,5.145080
omap,1,1,0,1,32,4096,13,1,0,0.030812,235164.160000,0.000000,0.031020,235678.080000,7363.940000,0.191251,1441440.000000,6.375963
omap,1,1,0,1,32,8192,14,1,0,0.037636,291047.680000,0.000000,0.037629,291216.640000,9099.520000,0.414938,2883232.000000,7.943055
omap,1,1,0,1,32,16384,15,1,0,0.043483,350732.800000,0.000000,0.042692,351697.280000,10989.540000,0.844690,5766816.000000,9.464062
omap,1,1,0,1,32,32768,16,1,0,0.051929,416247.040000,0.000000,0.049788,416338.560000,13009.580000,1.485409,11533984.000000,11.659661
omap,1,1,0,1,32,65536,17,1,0,0.059322,492743.680000,0.000000,0.058168,492074.880000,15376.340000,3.137027,23068320.000000,14.889664
omap,1,1,0,1,32,524288,20,1,0,0.082330,742924.160000,0.000000,0.080101,744409.600000,23261.800000,25.377375,184549024.000000,41.637741
omap,1,1,0,1,32,4,3,1,0,0.000896,2749.200000,0.000000,0.001144,2832.000000,87.000000,0.004979,1056.000000,0.210335
omap,1,1,0,1,32,8,4,1,0,0.001509,5885.600000,0.000000,0.001423,6203.520000,192.360000,0.008271,2464.000000,0.302655
omap,1,1,0,1,32,16,5,1,0,0.002426,11095.920000,0.000000,0.002440,12756.480000,397.140000,0.007846,5280.000000,0.495841
omap,1,1,0,1,32,32,6,1,0,0.003965,18726.400000,0.000000,0.003835,18754.560000,585.080000,0.008445,10912.000000,0.789687
omap,1,1,0,1,32,64,7,1,0,0.005902,32222.080000,0.000000,0.005727,32447.360000,1012.980000,0.010033,22176.000000,1.174143
omap,1,1,0,1,32,128,8,1,0,0.008395,51891.840000,0.000000,0.008363,51849.600000,1619.300000,0.012197,44704.000000,1.689244
omap,1,1,0,1,32,256,9,1,0,0.011652,76890.880000,0.000000,0.011804,76581.120000,2392.160000,0.017097,89760.000000,2.363961
omap,1,1,0,1,32,512,10,1,0,0.015706,107099.520000,0.000000,0.015789,107127.680000,3346.740000,0.026457,179872.000000,3.177196
omap,1,1,0,1,4096,2,2,1,0,0.000714,49122.480000,0.000000,0.000851,49872.000000,11.000000,0.010742,16608.000000,0.171113
omap,1,1,0,1,4096,1024,11,1,0,0.034205,6809280.000000,0.000000,0.034170,6809280.000000,1660.920000,0.132537,16989984.000000,6.973227
omap,1,1,0,1,4096,2048,12,1,0,0.043283,8820176.640000,0.000000,0.043402,8819512.320000,2151.700000,0.255626,33996576.000000,8.928378
omap,1,1,0,1,4096,4096,13,1,0,0.054448,11097797.760000,0.000000,0.053953,11082850.560000,2704.260000,0.508113,68009760.000000,11.356318
omap,1,1,0,1,4096,8192,14,1,0,0.066787,13776003.840000,0.000000,0.065733,13796265.600000,3366.740000,0.935927,136036128.000000,14.199671
omap,1,1,0,1,4096,16384,15,1,0,0.080013,16548211.200000,0.000000,0.078823,16607003.520000,4052.950000,2.132365,272088864.000000,18.035904
omap,1,1,0,1,4096,32768,16,1,0,0.093152,19615376.640000,0.000000,0.091717,19619694.720000,4788.450000,3.951772,544194336.000000,22.474662
omap,1,1,0,1,4096,65536,17,1,0,0.108657,23192407.680000,0.000000,0.105867,23207687.040000,5664.490000,8.007789,1088405280.000000,29.526045
omap,1,1,0,1,4096,131072,18,1,0,0.120713,26791029.120000,0.000000,0.120070,26781396.480000,6537.030000,14.585114,2176827168.000000,38.786406
omap,1,1,0,1,4096,262144,19,1,0,0.140106,30637441.920000,0.000000,0.134831,30619837.440000,7474.020000,30.747271,4353670944.000000,58.472513
omap,1,1,0,1,4096,524288,20,1,0,0.155603,35138542.080000,0.000000,0.154917,35072110.080000,8561.040000,60.890998,8707358496.000000,92.373869
omap,1,1,0,1,4096,4,3,1,0,0.001511,128393.840000,0.000000,0.002021,132880.000000,31.000000,0.005471,49824.000000,0.360484
omap,1,1,0,1,4096,8,4,1,0,0.002788,279311.280000,0.000000,0.003120,297567.360000,70.680000,0.005632,116256.000000,0.597989
omap,1,1,0,1,4096,16,5,1,0,0.004697,526730.960000,0.000000,0.006328,604686.480000,146.040000,0.008827,249120.000000,1.112915
omap,1,1,0,1,4096,32,6,1,0,0.007520,898145.520000,0.000000,0.007167,909758.160000,220.540000,0.012021,514848.000000,1.483049
omap,1,1,0,1,4096,64,7,1,0,0.009685,1504684.800000,0.000000,0.009790,1525610.880000,370.990000,0.012860,1046304.000000,1.962182
omap,1,1,0,1,4096,128,8,1,0,0.013803,2412810.240000,0.000000,0.014023,2448019.200000,596.140000,0.023844,2109216.000000,2.808083
